Brand,Price,Processor_Brand,RAM_Expandable,RAM_Size (GB),RAM_TYPE(DDR),Ghz,Display_type,GPU_Brand,SSD(GB),HDD(GB),Display_Tier,GPU_Tier,Processor_Tier,Processor_Speed(Ghz)
Other,374139.5,Intel,Yes,16,5,4.8,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,5.0
Samsung,241465.0,Intel,No,8,4,1.4,LCD,Intel,512.0,0,Large,Low-end,Other,1.5
Samsung,237965.0,Intel,No,8,4,1.3,LCD,Intel,512.0,0,Large,Low-end,Other,1.5
Asus,262465.0,Intel,Yes,16,4,2.5,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Asus,507465.0,Intel,Yes,32,5,2.3,LED,Intel,1024.0,0,Small,Low-end,Other,2.5
Msi,185465.0,AMD,No,8,5,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Asus,267715.0,Intel,No,16,4,2.6,LED,NVIDIA,512.0,0,Small,Mid-end,Other,2.5
Hp,181398.0,Intel,Yes,16,4,4.2,LCD,Intel,512.0,0,Large,Low-end,Other,4.0
Dell,156765.0,AMD,Yes,8,5,4.2,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Msi,202965.0,Intel,Yes,16,4,1.2,LCD,Intel,1024.0,0,Large,Low-end,Other,1.0
Hp,150157.0,Intel,Yes,8,4,4.2,LCD,Intel,256.0,0,Large,Entry-level,Other,4.0
Dell,232365.0,Intel,No,16,5,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Samsung,293965.0,Intel,No,16,4,1.7,LCD,Intel,512.0,0,Large,Low-end,Other,1.5
Msi,209965.0,Intel,Yes,16,5,1.2,LCD,Intel,512.0,0,Large,Low-end,Other,1.0
Dell,520415.0,Intel,No,16,5,5.5,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,5.5
Msi,144221.0,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Asus,150465.0,AMD,Yes,8,5,4.2,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Dell,524965.0,Intel,No,16,5,4.8,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,5.0
Lenovo,124215.0,Intel,Yes,8,4,3.3,LCD,Intel,512.0,0,Small,Entry-level,Other,3.5
Lenovo,138876.5,AMD,Yes,8,5,2.8,LCD,AMD,512.0,0,Large,Low-end,Mid-End,3.0
Asus,204834.0,Intel,No,16,4,2.5,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Asus,244965.0,Intel,Yes,16,4,2.3,LCD,NVIDIA,1024.0,0,Small,Mid-end,Other,2.5
Lenovo,227465.0,AMD,Yes,16,5,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Hp,276370.5,Intel,No,16,5,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Dell,181965.0,Intel,Yes,8,4,4.7,LCD,Intel,512.0,0,Large,Entry-level,Other,4.5
Lenovo,185115.0,Intel,Yes,16,5,2.0,LCD,Intel,512.0,0,Small,Entry-level,Other,2.0
Asus,244965.0,Intel,No,16,4,2.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Msi,220465.0,Intel,Yes,16,5,4.2,LCD,Intel,512.0,0,Large,Low-end,Other,4.0
Asus,234465.0,AMD,Yes,16,5,3.1,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,3.0
Dell,125965.0,Intel,No,16,4,4.2,LCD,Intel,512.0,0,Large,Low-end,Other,4.0
Msi,489965.0,Intel,Yes,32,5,1.4,LCD,Intel,1024.0,0,Large,Low-end,Other,1.5
Samsung,636965.0,Intel,No,32,5,4.8,LED,Intel,1024.0,0,Large,Low-end,Other,5.0
Samsung,241496.5,Intel,No,16,5,4.8,LED,Intel,512.0,0,Large,Low-end,Other,5.0
Samsung,258965.0,Intel,No,16,4,1.3,LCD,Intel,512.0,0,Large,Low-end,Other,1.5
Msi,199465.0,Intel,Yes,16,5,1.2,LCD,Intel,1024.0,0,Small,Low-end,Other,1.0
Lenovo,125965.0,AMD,Yes,8,4,2.3,LCD,AMD,512.0,0,Large,Entry-level,Low-End,2.5
Asus,339465.0,Intel,No,16,5,1.2,LED,Intel,1024.0,0,Large,Low-end,Other,1.0
Msi,524965.0,Intel,No,32,5,1.4,LCD,Intel,1024.0,0,Small,Low-end,Other,1.5
Asus,360465.0,Intel,Yes,16,5,1.2,LED,Intel,1024.0,0,Large,Low-end,Other,1.0
Lenovo,173215.0,Intel,No,8,4,4.7,LCD,Intel,512.0,0,Large,Entry-level,Other,4.5
Asus,339465.0,Intel,No,16,5,1.2,LED,Intel,1024.0,0,Large,Low-end,Other,1.0
Hp,184096.5,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Lenovo,118965.0,Intel,Yes,8,4,3.0,LCD,Intel,256.0,0,Large,Entry-level,Other,3.0
Hp,398965.0,AMD,No,16,5,4.8,LCD,AMD,1024.0,0,Large,Entry-level,High-End,5.0
Lenovo,220850.0,AMD,No,16,4,2.1,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,2.0
Lenovo,295715.0,Intel,Yes,16,5,2.4,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Hp,358715.0,Intel,No,16,4,4.8,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,5.0
Msi,223965.0,Intel,Yes,8,4,4.2,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.0
Lenovo,171465.0,Intel,No,8,4,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Msi,286965.0,Intel,Yes,16,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Lenovo,188296.5,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Small,Entry-level,Other,4.0
Asus,244965.0,Intel,No,16,4,2.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Msi,559965.0,Intel,Yes,16,5,1.9,LCD,NVIDIA,1024.0,0,Large,High-end,Other,2.0
Msi,524965.0,Intel,Yes,16,5,1.8,LCD,NVIDIA,1024.0,0,Large,High-end,Other,2.0
Msi,255465.0,Intel,Yes,16,5,1.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,1.5
Lenovo,353465.0,Intel,Yes,16,5,2.7,LED,Intel,1024.0,0,Small,Low-end,Other,2.5
Msi,279965.0,Intel,No,16,5,1.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,1.5
Msi,216965.0,Intel,Yes,16,4,1.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,1.5
Hp,251965.0,Intel,No,16,5,4.2,LCD,Intel,512.0,0,Large,Low-end,Other,4.0
Msi,293965.0,Intel,Yes,16,4,1.5,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,1.5
Msi,290465.0,Intel,Yes,16,4,1.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,1.5
Msi,279615.0,Intel,Yes,16,4,1.8,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.0
Msi,248465.0,Intel,Yes,16,4,1.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,1.5
Msi,283465.0,Intel,Yes,16,4,1.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,1.5
Msi,269465.0,Intel,Yes,16,4,1.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,1.5
Msi,286965.0,Intel,Yes,16,4,1.8,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.0
Msi,304465.0,Intel,Yes,16,4,1.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,1.5
Lenovo,300965.0,Intel,No,16,4,4.7,LCD,Intel,1024.0,0,Large,Low-end,Other,4.5
Lenovo,353465.0,AMD,No,16,5,3.4,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,3.5
Dell,305445.0,Intel,No,16,5,4.2,LCD,Intel,512.0,0,Small,Low-end,Other,4.0
Lenovo,391475.0,AMD,No,16,5,3.4,LCD,NVIDIA,1024.0,0,Large,Mid-end,High-End,3.5
Msi,363965.0,Intel,Yes,16,4,1.8,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,2.0
Acer,157465.0,AMD,Yes,16,4,3.5710437710437706,LCD,AMD,1024.0,0,Large,Entry-level,High-End,3.5
Asus,699965.0,Intel,Yes,16,5,1.6,LCD,NVIDIA,1024.0,0,Large,High-end,Other,1.5
Hp,437465.0,Intel,No,16,5,4.8,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,5.0
Asus,769965.0,Intel,Yes,32,5,2.3,LCD,NVIDIA,1024.0,0,Large,High-end,Other,2.5
Asus,500465.0,AMD,Yes,16,5,4.0,LCD,NVIDIA,1024.0,0,Large,High-end,High-End,4.0
Asus,314965.0,AMD,No,16,5,3.3,LED,AMD,1024.0,0,Small,Entry-level,Mid-End,3.5
Lenovo,206465.0,Intel,Yes,16,5,4.7,LCD,Intel,512.0,0,Large,Entry-level,Other,4.5
Lenovo,440615.0,Intel,Yes,16,5,2.6,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Lenovo,321996.5,Intel,No,16,4,4.0,LCD,Intel,512.0,0,Small,Low-end,Other,4.0
Lenovo,169680.0,AMD,Yes,16,4,2.0,LCD,AMD,512.0,0,Large,Entry-level,High-End,2.0
Lenovo,437115.0,Intel,No,16,5,3.4,LED,Intel,1024.0,0,Small,Low-end,Other,3.5
Lenovo,118965.0,Intel,Yes,8,4,3.3,LCD,Intel,512.0,0,Large,Entry-level,Other,3.5
Lenovo,377965.0,Intel,Yes,32,5,3.4,LED,Intel,1024.0,0,Small,Low-end,Other,3.5
Msi,559965.0,Intel,No,16,5,5.5,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,5.5
Lenovo,1303715.0,Intel,Yes,32,5,2.2,LCD,NVIDIA,1024.0,0,Large,Entry-level,Other,2.0
Msi,664965.0,Intel,No,32,5,5.5,LCD,NVIDIA,1024.0,0,Large,High-end,Other,5.5
Lenovo,209965.0,Intel,Yes,16,4,1.7,LCD,Intel,512.0,0,Large,Low-end,Other,1.5
Lenovo,251965.0,AMD,No,16,5,4.2,LCD,AMD,512.0,0,Small,Low-end,Mid-End,4.0
Asus,265965.0,Intel,No,16,4,2.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Dell,745465.0,Intel,Yes,32,5,4.8,LCD,NVIDIA,1024.0,0,Large,High-end,Other,5.0
Lenovo,260715.0,AMD,Yes,16,4,2.0,LED,AMD,1024.0,0,Small,Entry-level,High-End,2.0
Asus,839965.0,Intel,Yes,32,5,2.3,LED,Intel,1024.0,0,Small,Low-end,Other,2.5
Asus,185115.0,Intel,Yes,8,4,2.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Asus,138250.0,Intel,No,8,4,1.2,LCD,Intel,512.0,0,Large,Entry-level,Other,1.0
Lenovo,277350.5,Intel,Yes,16,5,3.4,LED,Intel,1024.0,0,Small,Low-end,Other,3.5
Dell,671965.0,Intel,Yes,16,5,4.8,LCD,NVIDIA,1024.0,0,Large,High-end,Other,5.0
Acer,297465.0,Intel,No,16,5,1.2,LED,Intel,512.0,0,Small,Low-end,Other,1.0
Acer,465496.5,Intel,Yes,16,5,1.5,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,1.5
Lenovo,152215.0,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Small,Low-end,Other,4.0
Lenovo,276465.0,Intel,Yes,16,5,2.4,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Lenovo,339465.0,Intel,No,16,4,4.8,LCD,Intel,512.0,0,Small,Low-end,Other,5.0
Msi,349965.0,AMD,Yes,16,5,3.1,LCD,NVIDIA,1024.0,0,Large,Mid-end,High-End,3.0
Msi,272965.0,AMD,Yes,16,5,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Msi,209965.0,AMD,Yes,16,5,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Msi,251965.0,AMD,Yes,16,5,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Lenovo,194215.0,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Small,Low-end,Other,4.0
Lenovo,542465.0,Intel,No,16,5,3.4,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,3.5
Msi,307965.0,AMD,Yes,16,5,3.1,LCD,NVIDIA,1024.0,0,Large,Mid-end,High-End,3.0
Msi,272965.0,Intel,Yes,16,5,4.2,LCD,Intel,512.0,0,Small,Low-end,Other,4.0
Asus,97965.0,Intel,No,8,4,2.0,LCD,Intel,512.0,0,Large,Entry-level,Low-End,2.0
Lenovo,612465.0,Intel,No,16,5,4.0,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,4.0
Acer,552996.5,Intel,Yes,16,5,1.5,LCD,NVIDIA,1024.0,0,Large,Entry-level,Other,1.5
Lenovo,594923.0,Intel,Yes,16,5,2.4,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Hp,129465.0,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Lenovo,694715.0,Intel,No,32,5,4.0,LCD,NVIDIA,1024.0,0,Large,High-end,Other,4.0
Acer,629996.5,Intel,Yes,16,5,1.6,LCD,NVIDIA,1024.0,0,Large,High-end,Other,1.5
Acer,157496.5,AMD,Yes,16,4,1.8,LCD,AMD,512.0,0,Large,Entry-level,High-End,2.0
Other,197715.0,Intel,Yes,8,4,2.1,LCD,Intel,512.0,0,Large,Entry-level,Other,2.0
Asus,629965.0,Intel,No,16,5,1.2,LED,Intel,1024.0,0,Small,Low-end,Other,1.0
Other,206465.0,Intel,Yes,16,4,2.1,LCD,Intel,512.0,0,Large,Entry-level,Other,2.0
Other,197715.0,Intel,Yes,16,4,2.1,LCD,Intel,512.0,0,Small,Entry-level,Other,2.0
Lenovo,127746.5,Intel,Yes,8,4,3.3,LCD,Intel,512.0,0,Large,Entry-level,Other,3.5
Lenovo,507465.0,Intel,No,16,5,3.4,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,3.5
Acer,332465.0,Intel,Yes,16,5,1.4,LED,Intel,1024.0,0,Small,Low-end,Other,1.5
Lenovo,370296.5,Intel,No,32,5,3.4,LED,Intel,1024.0,0,Small,Low-end,Other,3.5
Asus,279965.0,Intel,No,16,4,1.4,LCD,Intel,512.0,0,Large,Entry-level,Other,1.5
Asus,535465.0,Intel,Yes,16,5,1.7,LED,Intel,1024.0,0,Small,Entry-level,Other,1.5
Msi,664965.0,Intel,Yes,32,5,4.8,LED,NVIDIA,1024.0,0,Large,Mid-end,Other,5.0
Lenovo,587965.0,Intel,No,16,5,3.4,LCD,NVIDIA,1024.0,0,Large,High-end,Other,3.5
Hp,146965.0,AMD,No,16,4,2.9869688385269124,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,3.0
Other,190715.0,Intel,Yes,8,4,2.1,LCD,Intel,512.0,0,Small,Entry-level,Other,2.0
Lenovo,384965.0,Intel,No,16,5,2.2,LCD,Intel,512.0,0,Small,Entry-level,Other,2.0
Lenovo,440996.5,Intel,Yes,16,5,2.2,LCD,NVIDIA,512.0,0,Small,High-end,Other,2.0
Hp,145250.0,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Msi,419965.0,Intel,No,16,5,4.8,LCD,Intel,1024.0,0,Large,Low-end,Other,5.0
Acer,111996.5,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Acer,150465.0,Intel,Yes,8,5,2.7385892116182573,LCD,Intel,256.0,0,Large,Entry-level,Other,2.5
Hp,274715.0,AMD,Yes,8,4,4.2,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Lenovo,248465.0,Intel,No,16,5,3.1,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.0
Lenovo,329665.0,AMD,No,16,5,2.7,LED,AMD,1024.0,0,Small,Low-end,High-End,2.5
Msi,262500.0,Intel,Yes,16,4,4.8,LCD,Intel,1024.0,0,Large,Low-end,Other,5.0
Asus,598465.0,Intel,Yes,32,5,1.7,LED,Intel,1024.0,0,Small,Entry-level,Other,1.5
Lenovo,223965.0,Intel,No,16,5,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Asus,605465.0,Intel,Yes,32,5,1.7,LED,Intel,1024.0,0,Small,Entry-level,Other,1.5
Hp,237996.5,AMD,Yes,16,4,4.2,LCD,AMD,512.0,0,Large,Entry-level,High-End,4.0
Asus,556465.0,Intel,Yes,16,5,1.7,LED,Intel,1024.0,0,Small,Entry-level,Other,1.5
Samsung,381465.0,Intel,No,16,5,1.4,LED,Intel,512.0,0,Large,Entry-level,Other,1.5
Hp,251296.5,Intel,No,8,4,4.2,LCD,Intel,512.0,0,Small,Low-end,Other,4.0
Samsung,461965.0,Intel,No,16,5,4.2,LED,Intel,512.0,0,Small,Low-end,Other,4.0
Acer,332465.0,AMD,Yes,8,5,3.5710437710437706,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,3.5
Acer,132965.0,Intel,No,8,5,2.7385892116182573,LCD,Intel,512.0,0,Large,Entry-level,Other,2.5
Acer,113711.5,Intel,No,8,5,2.7385892116182573,LCD,Intel,512.0,0,Large,Entry-level,Other,2.5
Lenovo,178465.0,AMD,No,16,4,1.8,LCD,AMD,512.0,0,Large,Entry-level,High-End,2.0
Lenovo,90996.5,Intel,Yes,8,4,1.1,LCD,Intel,512.0,0,Large,Entry-level,Low-End,1.0
Samsung,384965.0,Intel,Yes,16,5,4.2,LED,Intel,512.0,0,Large,Low-end,Other,4.0
Hp,197620.5,AMD,Yes,16,4,4.7,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,4.5
Dell,227496.5,Intel,No,8,5,1.6,LCD,Intel,1024.0,0,Small,Low-end,Other,1.5
Lenovo,346500.0,Intel,Yes,8,4,1.4,LED,Intel,1024.0,0,Small,Entry-level,Other,1.5
Hp,685965.0,Intel,No,32,5,4.8,LED,Intel,1024.0,0,Large,Low-end,Other,5.0
Asus,269496.5,Intel,No,16,4,2.3,LCD,NVIDIA,1024.0,0,Small,Mid-end,Other,2.5
Asus,241150.0,Intel,No,16,4,2.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Dell,124215.0,Intel,No,8,4,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Asus,664965.0,Intel,Yes,16,5,1.4,LCD,NVIDIA,1024.0,0,Large,High-end,Other,1.5
Asus,279300.0,Intel,Yes,16,4,2.0,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.0
Hp,227465.0,AMD,No,8,4,2.3,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,2.5
Dell,360115.0,Intel,No,16,5,4.7,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,4.5
Hp,206150.0,AMD,No,8,5,4.2,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,4.0
Hp,411596.5,AMD,No,16,5,4.8,LCD,NVIDIA,1024.0,0,Large,Mid-end,High-End,5.0
Msi,332465.0,AMD,Yes,16,5,3.1,LCD,NVIDIA,1024.0,0,Large,Mid-end,High-End,3.0
Lenovo,171465.0,Intel,Yes,16,4,2.4,LCD,Intel,512.0,0,Large,Low-end,Other,2.5
Hp,181125.0,AMD,Yes,8,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Mid-End,3.5
Dell,281365.0,Intel,Yes,8,5,3.4,LCD,Intel,512.0,0,Small,Low-end,Other,3.5
Hp,342300.0,Intel,No,16,5,4.8,LED,Intel,1024.0,0,Small,Low-end,Other,5.0
Hp,339150.0,Intel,Yes,16,5,4.2,LCD,Intel,512.0,0,Small,Low-end,Other,4.0
Asus,262500.0,Intel,Yes,16,4,2.0,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.0
Hp,439950.0,Intel,Yes,16,5,4.2,LCD,Intel,1024.0,0,Small,Entry-level,Other,4.0
Asus,150465.0,AMD,No,16,5,2.8,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,3.0
Lenovo,119350.0,AMD,No,8,5,2.4,LCD,AMD,512.0,0,Large,Low-end,Low-End,2.5
Msi,279965.0,Intel,Yes,16,5,3.3,LCD,NVIDIA,512.0,0,Small,Mid-end,Other,3.5
Lenovo,311465.0,AMD,Yes,16,5,3.1,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,3.0
Asus,167296.5,Intel,Yes,8,4,1.3,LCD,Intel,512.0,0,Large,Low-end,Other,1.5
Hp,341246.5,Intel,Yes,8,4,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Acer,199465.0,Intel,Yes,16,4,4.7,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,4.5
Msi,524965.0,Intel,Yes,16,5,4.8,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,5.0
Asus,269150.0,Intel,Yes,16,4,1.3,LCD,Intel,512.0,0,Small,Entry-level,Other,1.5
Lenovo,242165.0,AMD,No,16,4,2.0,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,2.0
Hp,97965.0,Intel,Yes,8,4,2.8,LCD,Intel,512.0,0,Small,Entry-level,Low-End,3.0
Hp,192496.5,Intel,No,8,4,4.2,LCD,Intel,512.0,0,Small,Low-end,Other,4.0
Dell,300965.0,Intel,Yes,16,4,2.7385892116182573,LCD,Intel,512.0,0,Small,Entry-level,Other,2.5
Msi,769965.0,Intel,Yes,32,5,4.8,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,5.0
Hp,174996.5,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Small,Low-end,Other,4.0
Lenovo,154665.0,Intel,No,8,5,3.3,LCD,Intel,512.0,0,Large,Entry-level,Other,3.5
Asus,297465.0,Intel,Yes,16,4,2.6,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Hp,391965.0,AMD,No,16,5,4.8,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,5.0
Lenovo,216965.0,Intel,No,16,5,3.3,LCD,Intel,512.0,0,Large,Entry-level,Other,3.5
Acer,207900.0,Intel,No,16,5,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Lenovo,150465.0,Intel,Yes,8,4,2.7385892116182573,LCD,Intel,512.0,0,Small,Low-end,Other,2.5
Lenovo,598500.0,Intel,No,16,5,4.0,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,4.0
Hp,153615.0,AMD,Yes,8,5,4.0,LCD,AMD,512.0,0,Large,Entry-level,Low-End,4.0
Asus,230965.0,AMD,No,16,4,3.3,LCD,NVIDIA,1024.0,0,Large,Mid-end,Mid-End,3.5
Lenovo,241465.0,Intel,No,16,5,3.4,LCD,Intel,512.0,0,Small,Entry-level,Other,3.5
Asus,290465.0,Intel,No,16,4,3.4,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,3.5
Other,279965.0,Intel,No,8,4,2.5,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Lenovo,156800.0,AMD,No,8,5,2.8,LCD,AMD,512.0,0,Large,Low-end,Mid-End,3.0
Dell,134715.0,Intel,No,8,4,0.8,LCD,Intel,512.0,0,Large,Entry-level,Other,1.0
Other,230965.0,Intel,No,8,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Lenovo,197361.5,AMD,Yes,16,5,2.0,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,2.0
Lenovo,279965.0,AMD,No,16,4,3.1,LCD,NVIDIA,512.0,0,Large,Mid-end,High-End,3.0
Lenovo,206465.0,Intel,Yes,8,4,1.2,LCD,Intel,512.0,0,Small,Entry-level,Other,1.0
Hp,430465.0,Intel,No,16,5,3.4,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,3.5
Asus,227465.0,Intel,No,16,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Asus,441189.0,Intel,Yes,16,4,2.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,2.5
Asus,594965.0,Intel,Yes,16,4,2.6,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,2.5
Hp,138246.5,Intel,No,8,4,4.2,LCD,Intel,512.0,0,Small,Low-end,Other,4.0
Dell,150500.0,Intel,No,8,5,0.8,LCD,Intel,256.0,0,Large,Entry-level,Other,1.0
Other,346496.5,Intel,Yes,16,5,3.4,LCD,Intel,512.0,0,Small,Low-end,Other,3.5
Msi,262465.0,Intel,No,8,5,1.2,LCD,Intel,512.0,0,Small,Low-end,Other,1.0
Asus,272965.0,Intel,No,16,4,4.7,LCD,NVIDIA,512.0,0,Small,Mid-end,Other,4.5
Acer,117946.5,Intel,No,8,5,2.7385892116182573,LCD,Intel,256.0,0,Large,Entry-level,Other,2.5
Hp,272860.0,Intel,Yes,16,4,4.2,LCD,Intel,512.0,0,Small,Low-end,Other,4.0
Hp,165515.0,AMD,Yes,8,4,4.2,LCD,AMD,512.0,0,Small,Entry-level,High-End,4.0
Hp,136150.0,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Large,Entry-level,Other,4.0
Msi,255465.0,Intel,No,8,4,3.3,LCD,NVIDIA,512.0,0,Large,Mid-end,Other,3.5
Asus,248465.0,Intel,No,16,4,4.7,LED,Intel,1024.0,0,Large,Low-end,Other,4.5
Asus,976465.0,Intel,No,32,5,2.6,LED,NVIDIA,1024.0,0,Medium,Mid-end,Other,2.5
Msi,419965.0,Intel,No,16,5,4.8,LCD,Intel,1024.0,0,Small,Low-end,Other,5.0
Hp,515196.5,Intel,No,16,4,4.8,LCD,Intel,1024.0,0,Large,Entry-level,Other,5.0
Asus,376250.0,AMD,Yes,16,5,4.7,LCD,NVIDIA,1024.0,0,Large,Mid-end,High-End,4.5
Asus,384965.0,Intel,No,16,5,4.8,LED,Intel,1024.0,0,Large,Low-end,Other,5.0
Msi,500465.0,Intel,No,16,5,4.8,LCD,Intel,1024.0,0,Small,Low-end,Other,5.0
Hp,465465.0,Intel,No,16,4,4.7,LCD,Intel,512.0,0,Small,Low-end,Other,4.5
Hp,626850.0,Intel,No,32,4,4.8,LED,Intel,1024.0,0,Large,Mid-end,Other,5.0
Acer,313274.5,Intel,Yes,16,4,2.9,LCD,NVIDIA,1024.0,0,Large,Mid-end,Other,3.0
Asus,150465.0,Intel,Yes,8,4,1.7,LCD,Intel,512.0,0,Large,Entry-level,Other,1.5
Samsung,986965.0,Intel,No,32,4,2.7385892116182573,LED,NVIDIA,1024.0,0,Large,High-end,Other,2.5
Asus,395465.0,Intel,Yes,16,5,1.9,LED,Intel,512.0,0,Small,Low-end,Other,2.0
Asus,349965.0,AMD,No,16,4,2.0,LED,AMD,512.0,0,Small,Entry-level,High-End,2.0
Hp,220146.5,Intel,Yes,8,4,4.2,LCD,Intel,512.0,0,Large,Low-end,Other,4.0
Lenovo,216650.0,AMD,No,8,4,2.1,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,2.0
Dell,210245.0,Intel,Yes,8,4,3.3,LCD,Intel,512.0,0,Large,Entry-level,Other,3.5
Hp,265965.0,AMD,Yes,8,4,4.2,LCD,AMD,512.0,0,Small,Entry-level,Mid-End,4.0
Dell,180246.5,AMD,Yes,8,4,2.3,LCD,AMD,512.0,0,Large,Entry-level,Mid-End,2.5
Dell,220815.0,Intel,Yes,16,4,3.3,LCD,Intel,512.0,0,Large,Entry-level,Other,3.5
Lenovo,1763615.0,Intel,Yes,32,5,2.3,LCD,NVIDIA,1024.0,0,Large,High-end,Other,2.5
