Brand,Price,Processor_Brand,RAM_Expandable,RAM_Size (GB),RAM_TYPE,Processer_speed,Display_type,GPU_Brand,SSD(GB),HDD(GB),Processor_Series,Processor_Tier,Display_Category,GPU_Tier
Acer,234115.0,AMD,No,8,DDR4,2.3,LED,NVIDIA,256,1024,AMD Ryzen 7,Upper Mid-End,Medium,Mid-end
HP,270039.0,Intel,No,4,DDR4,2.2,LED,Intel,128,0,Intel Core I3,Low-End,Medium,Entry-level
ASUS,475615.0,AMD,No,16,DDR4,4.7,LCD,NVIDIA,1024,0,AMD Ryzen 9,High-End,Medium,Mid-end
ASUS,158459.0,Intel,Yes,4,DDR4,2.3,LED,NVIDIA,0,1024,Intel Core I5,Mid-End,Medium,Entry-level
Dell,263182.5,Intel,No,8,DDR4,2.7,LED,Intel,0,1024,Intel Core I7,Upper Mid-End,Small,Entry-level
HP,188338.5,Intel,Yes,8,DDR3,2.0,LED,NVIDIA,0,1024,Intel Core I5,Mid-End,Medium,Entry-level
HP,181244.0,Intel,No,4,DDR3,1.6,LED,NVIDIA,0,1024,Intel Core I5,Mid-End,Small,Entry-level
HP,271215.0,Intel,Yes,8,DDR3,2.4,LED,NVIDIA,0,1024,Intel Core I7,Upper Mid-End,Medium,Mid-end
Lenovo,209268.5,Intel,No,8,DDR4,1.6,LED,Intel,512,0,Intel Core I3,Low-End,Small,Entry-level
HP,139615.0,Intel,Yes,4,DDR3,2.2,LED,Intel,0,1024,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,577465.0,AMD,No,16,DDR4,2.8,LED,NVIDIA,1024,0,AMD Ryzen 9,High-End,Small,Mid-end
HP,1747805.5,Intel,No,16,DDR4,2.6,LED,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Large,High-end
MSI,325465.0,Intel,Yes,8,DDR4,2.8,LED,NVIDIA,128,1024,Intel Core I7,Upper Mid-End,Medium,Mid-end
MSI,216965.0,Intel,No,8,DDR4,4.7,LED,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Small,Low-end
Dell,156212.0,Intel,Yes,8,DDR4,2.6,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
HP,127365.0,Intel,Yes,4,DDR3,1.7,LED,Intel,0,500,Intel Core I3,Low-End,Medium,Entry-level
ASUS,206465.0,Intel,No,8,DDR4,1.0,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
Other,780496.5,Intel,No,16,DDR3,1.9,LED,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Small,Mid-end
ASUS,419650.0,AMD,No,16,DDR4,3.0,LED,NVIDIA,1024,0,AMD Ryzen 7,Upper Mid-End,Medium,Mid-end
Lenovo,209965.0,Intel,No,8,DDR4,1.6,LED,Intel,128,1024,Intel Core I5,Mid-End,Small,Entry-level
ASUS,297465.0,Intel,Yes,16,DDR4,3.1,LED,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
ASUS,141400.0,Intel,Yes,4,DDR3,1.6,LED,NVIDIA,0,500,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,804965.0,AMD,Yes,32,DDR4,3.0,LED,NVIDIA,1024,0,AMD Ryzen 9,High-End,Medium,High-end
HP,507465.0,Intel,No,16,DDR4,2.8,LED,NVIDIA,128,1024,Intel Core I7,Upper Mid-End,Large,Mid-end
ASUS,472465.0,AMD,Yes,16,DDR4,3.0,LED,AMD,256,1024,AMD Ryzen 7,Upper Mid-End,Large,Low-end
MSI,370965.0,Intel,No,16,DDR4,4.7,LCD,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Medium,Mid-end
MSI,542465.0,Intel,No,16,DDR4,2.2,LED,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Medium,Mid-end
ASUS,440965.0,AMD,Yes,16,DDR5,4.7,LCD,NVIDIA,1024,0,AMD Ryzen 7,Upper Mid-End,Large,Mid-end
ASUS,699965.0,AMD,Yes,16,DDR4,3.3,LED,NVIDIA,1024,0,AMD Ryzen 9,High-End,Medium,High-end
ASUS,412485.5,AMD,No,16,DDR4,3.3,LED,NVIDIA,1024,0,AMD Ryzen 9,High-End,Medium,Mid-end
Acer,122465.0,Intel,No,4,DDR4,2.1,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
HP,230965.0,AMD,No,16,DDR4,4.2,LED,AMD,512,0,AMD Ryzen 5,Mid-End,Small,Low-end
Lenovo,103915.0,Intel,No,4,DDR4,2.3,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
ASUS,244615.0,AMD,No,8,DDR4,1.8,LED,AMD,512,0,AMD Ryzen 7,Upper Mid-End,Small,Low-end
Other,286923.0,Intel,No,32,DDR5,3.4,LCD,Intel,1024,0,Intel Core I9,High-End,Medium,Entry-level
Dell,200865.0,Intel,No,4,DDR4,2.1,LED,Intel,512,0,Intel Core I3,Low-End,Small,Entry-level
ASUS,248465.0,Intel,No,8,DDR3,1.6,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
ASUS,124215.0,Intel,Yes,4,DDR4,2.5,LED,NVIDIA,0,1024,Intel Core I5,Mid-End,Medium,Entry-level
Lenovo,109448.5,Intel,No,4,DDR4,3.0,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
HP,418600.0,Intel,No,8,DDR4,1.3,LED,Intel,512,0,Intel Core I7,Upper Mid-End,Small,Entry-level
HP,125965.0,AMD,No,4,DDR4,2.1,LED,AMD,0,1024,AMD Ryzen 5,Mid-End,Medium,Entry-level
ASUS,244195.0,Intel,No,8,DDR4,2.4,LED,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
Acer,152250.0,Intel,No,4,DDR4,1.6,LED,Intel,256,0,Intel Core I5,Mid-End,Small,Entry-level
HP,85400.0,AMD,No,4,DDR4,2.5,LED,AMD,0,1024,AMD Ryzen 3,Low-End,Small,Entry-level
Lenovo,99715.0,Intel,No,4,DDR4,2.3,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
Lenovo,76965.0,AMD,No,4,DDR4,3.1,LED,AMD,0,1024,AMD A-Series,Low-End,Medium,Entry-level
Dell,183400.0,Intel,Yes,16,DDR4,2.4,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,283465.0,AMD,No,8,DDR4,3.0,LED,NVIDIA,512,0,AMD Ryzen 5,Mid-End,Small,Mid-end
HP,194215.0,Intel,No,8,DDR4,1.6,LED,NVIDIA,0,1024,Intel Core I5,Mid-End,Medium,Low-end
HP,398965.0,AMD,Yes,16,DDR5,4.8,LCD,NVIDIA,1024,0,AMD Ryzen 7,Upper Mid-End,Large,High-end
HP,121842.0,Intel,No,4,DDR4,1.1,LED,Intel,0,1024,Intel Pentium,Low-End,Small,Entry-level
Dell,225204.0,Intel,Yes,8,DDR4,4.2,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
ASUS,181965.0,Intel,Yes,8,DDR4,2.7,LED,NVIDIA,0,1024,Intel Core I7,Upper Mid-End,Medium,Entry-level
ASUS,66500.0,Intel,No,4,DDR3,1.6,LED,Intel,0,500,Intel Pentium,Low-End,Medium,Entry-level
Acer,178465.0,Intel,No,4,DDR3,2.3,LED,Intel,128,0,Intel Core I3,Low-End,Small,Entry-level
Acer,220479.0,Intel,No,8,DDR4,4.2,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
ASUS,134715.0,Intel,Yes,8,DDR4,1.0,LCD,Intel,0,1024,Intel Core I5,Mid-End,Small,Entry-level
Lenovo,73465.0,AMD,No,4,DDR4,2.4,LED,AMD,0,1024,AMD A-Series,Low-End,Medium,Entry-level
ASUS,97965.0,Intel,Yes,4,DDR4,2.0,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
Lenovo,297465.0,Intel,No,16,DDR4,2.8,LED,Intel,512,0,Intel Core I7,Upper Mid-End,Small,Entry-level
Lenovo,188965.0,Intel,No,8,DDR4,1.8,LED,NVIDIA,0,1024,Intel Core I5,Mid-End,Medium,Mid-end
ASUS,286965.0,Intel,Yes,8,DDR4,1.8,LED,Intel,256,0,Intel Core I7,Upper Mid-End,Small,Entry-level
HP,272982.5,Intel,No,8,DDR3,1.6,LED,Intel,256,0,Intel Core I5,Mid-End,Small,Entry-level
ASUS,110215.0,Intel,Yes,8,DDR4,2.3,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
ASUS,97611.5,Intel,No,4,DDR4,1.1,LED,Intel,0,1024,Intel Celeron,Low-End,Medium,Entry-level
Lenovo,231000.0,Intel,Yes,8,DDR4,2.1,LED,Intel,512,0,Intel Core I3,Low-End,Small,Entry-level
Dell,192465.0,Intel,No,8,DDR4,2.4,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
ASUS,160965.0,AMD,No,8,DDR4,2.1,LED,AMD,0,1024,AMD Ryzen 5,Mid-End,Medium,Entry-level
HP,140602.0,Intel,No,8,DDR4,2.4,LED,NVIDIA,0,1024,Intel Core I3,Low-End,Medium,Low-end
Acer,280413.0,Intel,Yes,8,DDR4,2.8,LED,NVIDIA,128,1024,Intel Core I7,Upper Mid-End,Medium,Mid-end
Acer,174965.0,Intel,Yes,8,DDR4,1.6,LED,NVIDIA,0,1024,Intel Core I5,Mid-End,Medium,Low-end
HP,101465.0,Intel,No,4,DDR4,2.0,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
Lenovo,108465.0,Intel,No,4,DDR4,1.2,LED,Intel,0,1024,Intel Core I3,Low-End,Small,Entry-level
Acer,204715.0,Intel,Yes,16,DDR4,4.2,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
Acer,146965.0,Intel,No,4,DDR3,2.3,LED,Intel,256,0,Intel Core I5,Mid-End,Small,Entry-level
ASUS,174965.0,Intel,Yes,8,DDR4,2.3,LED,NVIDIA,256,1024,Intel Core I5,Mid-End,Medium,Mid-end
ASUS,84507.5,Intel,No,4,DDR4,1.1,LED,Intel,0,1024,Intel Pentium,Low-End,Medium,Entry-level
Lenovo,157465.0,Intel,No,4,DDR4,3.0,LED,Intel,256,0,Intel Core I3,Low-End,Medium,Entry-level
Acer,129465.0,Intel,Yes,4,DDR4,2.3,LED,Intel,0,500,Intel Core I3,Low-End,Medium,Entry-level
Dell,231892.5,Intel,Yes,8,DDR4,2.4,LED,NVIDIA,256,1024,Intel Core I5,Mid-End,Medium,Low-end
Lenovo,136850.0,Intel,No,8,DDR4,1.2,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
Lenovo,92704.5,AMD,No,4,DDR4,2.6,LED,AMD,0,1024,AMD Ryzen 3,Low-End,Medium,Low-end
MSI,279965.0,Intel,No,8,DDR4,1.6,LED,NVIDIA,512,0,Intel Core I5,Mid-End,Small,Low-end
ASUS,122465.0,Intel,Yes,4,DDR4,2.4,LED,NVIDIA,0,1024,Intel Core I3,Low-End,Medium,Entry-level
ASUS,275842.0,Intel,No,8,DDR4,4.0,LED,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Medium,Low-end
Lenovo,248465.0,Intel,No,16,DDR4,2.4,LED,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Low-end
HP,267365.0,Intel,No,8,DDR4,2.5,LED,NVIDIA,0,1024,Intel Core I5,Mid-End,Large,Mid-end
Lenovo,87465.0,AMD,No,4,DDR4,3.0,LED,AMD,0,1024,AMD A-Series,Low-End,Small,Entry-level
Lenovo,203777.0,Intel,No,8,DDR4,2.4,LED,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,187215.0,Intel,No,8,DDR4,2.4,LED,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Other,227465.0,Intel,No,16,DDR5,2.0,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Large,Mid-end
MSI,405965.0,Intel,No,16,DDR4,4.7,LCD,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Medium,Mid-end
Lenovo,82250.0,Intel,Yes,4,DDR4,2.3,LED,Intel,0,1024,Intel Core I3,Low-End,Small,Entry-level
HP,212243.5,AMD,No,4,DDR4,2.6,LED,AMD,256,0,AMD Ryzen 3,Low-End,Medium,Low-end
Dell,178465.0,Intel,Yes,8,DDR4,1.6,LED,AMD,0,1024,Intel Core I5,Mid-End,Medium,Entry-level
Acer,62965.0,Intel,Yes,8,DDR4,1.1,LCD,Intel,256,0,Intel Celeron,Low-End,Small,Entry-level
ASUS,244650.0,Intel,No,16,DDR5,1.7,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
HP,202380.5,Intel,No,4,DDR4,2.1,LED,Intel,256,1024,Intel Core I3,Low-End,Small,Entry-level
ASUS,315000.0,Intel,Yes,16,DDR5,2.4,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Large,Mid-end
ASUS,157500.0,Intel,Yes,4,DDR4,2.5,LED,NVIDIA,0,1024,Intel Core I5,Mid-End,Medium,Low-end
HP,128590.0,Intel,No,4,DDR4,2.5,LED,AMD,0,1024,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,269465.0,AMD,No,16,DDR4,4.2,LED,NVIDIA,1024,0,AMD Ryzen 7,Upper Mid-End,Medium,Mid-end
ASUS,425215.0,Intel,Yes,16,DDR4,2.6,LED,NVIDIA,256,1024,Intel Core I7,Upper Mid-End,Medium,Mid-end
Dell,243229.0,Intel,Yes,8,DDR4,1.6,LED,NVIDIA,128,1024,Intel Core I5,Mid-End,Medium,Entry-level
MSI,472465.0,Intel,No,16,DDR4,2.3,LCD,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Medium,High-end
HP,241465.0,AMD,No,16,DDR4,4.2,LED,AMD,512,0,AMD Ryzen 5,Mid-End,Small,Low-end
Acer,150496.5,Intel,No,8,DDR4,4.2,LED,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,454268.5,Intel,Yes,16,DDR4,2.2,LED,NVIDIA,256,1024,Intel Core I7,Upper Mid-End,Medium,Mid-end
Lenovo,283465.0,AMD,No,16,DDR4,3.3,LCD,NVIDIA,512,0,AMD Ryzen 7,Upper Mid-End,Medium,Mid-end
Lenovo,202093.5,Intel,No,8,DDR4,1.6,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
HP,448665.0,Intel,No,16,DDR4,2.6,LED,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Medium,Mid-end
ASUS,272965.0,Intel,Yes,8,DDR4,1.8,LED,Intel,256,1024,Intel Core I7,Upper Mid-End,Small,Entry-level
HP,108465.0,Intel,No,4,DDR4,2.3,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
HP,104965.0,Intel,No,4,DDR4,4.0,LED,Intel,256,0,Intel Core I3,Low-End,Medium,Entry-level
Dell,188965.0,Intel,Yes,8,DDR4,1.6,LED,Intel,0,1024,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,239750.0,Intel,No,8,DDR4,4.2,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
Dell,314965.0,AMD,Yes,8,DDR4,3.0,LED,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
Lenovo,192465.0,AMD,No,8,DDR4,2.1,LED,AMD,1024,0,AMD Ryzen 5,Mid-End,Small,Entry-level
ASUS,248465.0,Intel,Yes,8,DDR4,4.2,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
HP,242865.0,Intel,No,8,DDR4,1.6,LED,Intel,256,0,Intel Core I5,Mid-End,Small,Entry-level
Lenovo,217000.0,Intel,Yes,8,DDR4,1.0,LED,Intel,256,1024,Intel Core I5,Mid-End,Medium,Entry-level
Other,202965.0,Intel,No,8,DDR4,2.5,LCD,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Mid-end
ASUS,111965.0,Intel,No,8,DDR4,2.0,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
Lenovo,76996.5,Intel,No,4,DDR4,2.3,LED,Intel,0,1024,Intel Core I3,Low-End,Small,Entry-level
ASUS,332115.0,AMD,No,16,DDR4,4.7,LCD,NVIDIA,1024,0,AMD Ryzen 7,Upper Mid-End,Small,Mid-end
MSI,297465.0,Intel,Yes,16,DDR4,2.8,LED,NVIDIA,0,1024,Intel Core I7,Upper Mid-End,Medium,Mid-end
HP,575207.5,Intel,No,16,DDR4,2.2,LED,NVIDIA,0,1024,Intel Core I7,Upper Mid-End,Medium,High-end
MSI,311465.0,Intel,No,16,DDR4,4.7,LCD,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Large,Mid-end
MSI,143465.0,AMD,Yes,16,DDR4,4.2,LCD,AMD,512,0,AMD Ryzen 5,Mid-End,Medium,Low-end
ASUS,113715.0,Intel,No,8,DDR4,2.0,LCD,Intel,512,0,Intel Core I3,Low-End,Small,Entry-level
ASUS,283465.0,Intel,No,8,DDR3,1.6,LED,NVIDIA,512,0,Intel Core I5,Mid-End,Small,Low-end
Lenovo,237996.5,Intel,No,8,DDR4,1.6,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
ASUS,230965.0,Intel,Yes,8,DDR4,1.1,LED,NVIDIA,512,0,Intel Core I7,Upper Mid-End,Medium,Low-end
Lenovo,90965.0,AMD,No,4,DDR4,3.1,LED,AMD,0,1024,AMD A-Series,Low-End,Medium,Entry-level
Lenovo,360465.0,Intel,No,16,DDR4,2.8,LED,Intel,1024,0,Intel Core I7,Upper Mid-End,Small,Entry-level
Other,875000.0,Intel,No,16,DDR3,1.9,LED,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Small,Mid-end
Lenovo,129465.0,Intel,No,8,DDR4,2.3,LED,AMD,0,1024,Intel Core I3,Low-End,Medium,Entry-level
Lenovo,172165.0,Intel,No,8,DDR4,3.3,LCD,Intel,512,0,Intel Core I3,Low-End,Large,Entry-level
Acer,122465.0,Intel,No,8,DDR4,1.1,LCD,Intel,256,0,Intel Celeron,Low-End,Small,Entry-level
Acer,277403.0,Intel,Yes,8,DDR4,1.6,LED,NVIDIA,0,1024,Intel Core I5,Mid-End,Medium,Mid-end
ASUS,195965.0,Intel,No,8,DDR4,1.6,LED,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Low-end
HP,230996.5,Intel,No,16,DDR4,4.2,LED,NVIDIA,512,0,Intel Core I5,Mid-End,Medium,Low-end
Dell,83965.0,AMD,Yes,4,DDR4,1.8,LED,AMD,0,1024,AMD Other,Low-End,Medium,Entry-level
HP,125965.0,AMD,No,8,DDR4,2.6,LCD,AMD,256,0,AMD Ryzen 3,Low-End,Medium,Low-end
Acer,62965.0,Intel,Yes,4,DDR4,2.0,LCD,Intel,256,0,Intel Pentium,Low-End,Small,Entry-level
Lenovo,195996.5,Intel,No,8,DDR4,3.0,LED,Intel,256,0,Intel Core I3,Low-End,Medium,Entry-level
ASUS,297465.0,Intel,No,16,DDR5,2.2,LED,Intel,512,0,Intel Core I7,Upper Mid-End,Small,Entry-level
Dell,139965.0,Intel,Yes,4,DDR4,1.2,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
Other,80465.0,AMD,No,8,DDR4,3.0,LED,AMD,256,0,AMD A-Series,Low-End,Small,Entry-level
Lenovo,90772.5,Intel,Yes,4,DDR4,2.3,LED,NVIDIA,128,1024,Intel Core I3,Low-End,Medium,Low-end
ASUS,384996.5,AMD,No,16,DDR4,4.2,LCD,NVIDIA,512,0,AMD Ryzen 7,Upper Mid-End,Small,Mid-end
Dell,207865.0,Intel,Yes,8,DDR4,2.4,LCD,Intel,256,1024,Intel Core I5,Mid-End,Small,Entry-level
HP,138750.5,Intel,No,4,DDR4,1.2,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
ASUS,412965.0,Intel,Yes,8,DDR4,2.8,LED,NVIDIA,0,1024,Intel Core I7,Upper Mid-End,Medium,Mid-end
Dell,122465.0,Intel,Yes,8,DDR4,1.2,LED,Intel,0,1024,Intel Core I3,Low-End,Small,Entry-level
Acer,79065.0,Intel,Yes,4,DDR4,3.4,LCD,Intel,0,1024,Intel Pentium,Low-End,Medium,Entry-level
HP,179956.0,Intel,No,4,DDR4,2.3,LED,AMD,0,1024,Intel Core I5,Mid-End,Medium,Entry-level
MSI,524650.0,Intel,Yes,16,DDR4,2.2,LED,NVIDIA,256,1024,Intel Core I7,Upper Mid-End,Medium,Mid-end
Lenovo,163765.0,Intel,Yes,8,DDR4,2.4,LCD,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Lenovo,104965.0,AMD,No,4,DDR4,2.6,LED,AMD,0,1024,AMD A-Series,Low-End,Medium,Low-end
Lenovo,176214.5,Intel,Yes,4,DDR4,2.5,LED,NVIDIA,0,1024,Intel Core I5,Mid-End,Small,Entry-level
ASUS,104566.0,Intel,Yes,4,DDR4,2.0,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
Lenovo,270872.0,Intel,No,8,DDR4,1.6,LED,NVIDIA,512,0,Intel Core I5,Mid-End,Small,Low-end
HP,171500.0,AMD,No,4,DDR4,2.6,LED,AMD,0,1024,AMD A-Series,Low-End,Medium,Entry-level
ASUS,244965.0,Intel,No,8,DDR3,1.6,LED,NVIDIA,512,0,Intel Core I5,Mid-End,Small,Low-end
Dell,209650.0,Intel,Yes,8,DDR4,1.0,LED,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,822465.0,Intel,No,32,DDR4,2.3,LED,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Medium,High-end
ASUS,209965.0,Intel,No,8,DDR3,1.6,LED,NVIDIA,512,0,Intel Core I5,Mid-End,Small,Low-end
ASUS,163915.5,Intel,Yes,8,DDR4,1.6,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
Lenovo,164465.0,Intel,No,8,DDR4,1.0,LED,NVIDIA,512,0,Intel Core I5,Mid-End,Small,Low-end
Other,139965.0,Intel,No,8,DDR4,1.2,LED,Intel,256,0,Intel Core I5,Mid-End,Medium,Entry-level
Lenovo,95042.5,AMD,No,4,DDR4,3.1,LED,AMD,0,500,AMD A-Series,Low-End,Medium,Entry-level
ASUS,136465.0,Intel,No,8,DDR4,2.0,LED,NVIDIA,0,1024,Intel Core I3,Low-End,Medium,Low-end
Lenovo,206465.0,Intel,No,8,DDR4,1.6,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
HP,580996.5,Intel,No,16,DDR4,2.6,LED,NVIDIA,512,1024,Intel Core I7,Upper Mid-End,Medium,Mid-end
ASUS,125965.0,Intel,Yes,4,DDR4,2.0,LED,NVIDIA,0,1024,Intel Core I3,Low-End,Medium,Low-end
Dell,314965.0,Intel,Yes,8,DDR4,2.8,LED,NVIDIA,128,1024,Intel Core I7,Upper Mid-End,Medium,Mid-end
HP,115496.5,AMD,No,4,DDR4,2.1,LED,AMD,0,1024,Athlon,Low-End,Small,Entry-level
HP,127365.0,Intel,Yes,4,DDR3,1.7,LED,Intel,0,500,Intel Core I3,Low-End,Medium,Entry-level
ASUS,448000.0,AMD,Yes,8,DDR4,2.9,LED,NVIDIA,1024,0,AMD Ryzen 7,Upper Mid-End,Medium,Mid-end
HP,137865.0,Intel,Yes,4,DDR3,1.8,LED,AMD,0,500,Intel Core I3,Low-End,Medium,Entry-level
ASUS,92750.0,Intel,No,8,DDR4,1.1,LED,Intel,256,0,Intel Pentium,Low-End,Medium,Entry-level
Lenovo,163065.0,Intel,No,4,DDR3,2.3,LED,AMD,0,1024,Intel Core I5,Mid-End,Medium,Entry-level
ASUS,489965.0,Intel,No,16,DDR4,2.3,LED,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Large,Mid-end
Dell,142310.0,Intel,Yes,4,DDR4,1.2,LED,Intel,0,1024,Intel Core I3,Low-End,Small,Entry-level
Dell,148015.0,Intel,Yes,8,DDR4,1.2,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
Lenovo,167965.0,Intel,No,8,DDR4,3.0,LED,Intel,256,0,Intel Core I3,Low-End,Medium,Entry-level
Dell,146965.0,Intel,Yes,4,DDR4,2.4,LED,Intel,0,1024,Intel Core I3,Low-End,Small,Entry-level
HP,248465.0,Intel,No,8,DDR4,1.0,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
Lenovo,419965.0,Intel,No,16,DDR4,2.8,LED,Intel,1024,0,Intel Core I7,Upper Mid-End,Small,Entry-level
HP,97965.0,Intel,No,4,DDR4,2.0,LED,Intel,0,1024,Intel Core I3,Low-End,Medium,Entry-level
HP,248465.0,AMD,No,8,DDR4,2.3,LED,NVIDIA,256,1024,AMD Ryzen 7,Upper Mid-End,Medium,Mid-end
ASUS,279965.0,Intel,Yes,8,DDR4,2.4,LED,NVIDIA,512,0,Intel Core I5,Mid-End,Large,Mid-end
ASUS,349650.0,AMD,No,16,DDR4,2.3,LED,NVIDIA,1024,0,AMD Ryzen 7,Upper Mid-End,Medium,High-end
Dell,356212.5,Intel,No,8,DDR3,1.6,LED,Intel,256,0,Intel Core I5,Mid-End,Small,Entry-level
Lenovo,146965.0,AMD,No,8,DDR4,2.1,LED,AMD,128,1024,AMD Ryzen 5,Mid-End,Medium,Low-end
ASUS,243029.5,Intel,Yes,8,DDR4,1.8,LED,NVIDIA,256,1024,Intel Core I7,Upper Mid-End,Medium,Low-end
ASUS,228504.5,Intel,No,8,DDR4,1.6,LED,NVIDIA,256,1024,Intel Core I5,Mid-End,Medium,Low-end
ASUS,210000.0,Intel,No,8,DDR4,4.0,LED,Intel,512,0,Intel Core I5,Mid-End,Medium,Entry-level
Dell,265979.0,Intel,No,8,DDR3,3.0,LED,Intel,256,0,Intel Core I5,Mid-End,Small,Entry-level
Dell,311465.0,Intel,No,8,DDR3,1.6,LED,Intel,256,0,Intel Core I5,Mid-End,Small,Entry-level
Lenovo,290465.0,AMD,No,16,DDR4,2.9,LED,NVIDIA,512,0,AMD Ryzen 7,Upper Mid-End,Medium,Mid-end
HP,325829.0,Intel,No,8,DDR4,1.0,LED,Intel,256,0,Intel Core I5,Mid-End,Small,Entry-level
ASUS,158165.0,Intel,No,8,DDR4,1.0,LED,Intel,0,1024,Intel Core I5,Mid-End,Medium,Entry-level
Lenovo,170779.0,AMD,Yes,16,DDR4,2.1,LED,AMD,512,0,AMD Ryzen 5,Mid-End,Small,Low-end
ASUS,99680.0,AMD,Yes,4,DDR4,2.6,LED,AMD,0,1024,AMD Ryzen 3,Low-End,Medium,Low-end
ASUS,451465.0,Intel,Yes,16,DDR4,2.6,LED,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Medium,High-end
ASUS,286965.0,Intel,No,16,DDR4,2.4,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
HP,349965.0,Intel,No,8,DDR4,2.6,LED,NVIDIA,1024,0,Intel Core I7,Upper Mid-End,Medium,Mid-end
HP,1040819.5,Intel,No,16,DDR4,2.3,LED,NVIDIA,1024,0,Intel Core I9,High-End,Medium,High-end
Dell,271953.5,Intel,Yes,8,DDR4,1.6,LED,Intel,256,0,Intel Core I5,Mid-End,Small,Entry-level
Dell,299565.0,AMD,Yes,16,DDR4,1.8,LCD,AMD,512,0,AMD Ryzen 7,Upper Mid-End,Small,Low-end
Lenovo,160965.0,Intel,No,8,DDR4,2.3,LED,AMD,0,1024,Intel Core I3,Low-End,Medium,Entry-level
HP,154665.0,Intel,Yes,4,DDR3,2.1,LED,NVIDIA,0,1024,Intel Core I3,Low-End,Medium,Entry-level
ASUS,349965.0,Intel,No,8,DDR3,1.6,LED,Intel,512,0,Intel Core I5,Mid-End,Small,Entry-level
Lenovo,76979.0,Intel,No,4,DDR4,1.1,LED,Intel,128,0,Intel Celeron,Low-End,Small,Entry-level
