Brand,Price,Processor_Brand,RAM_Expandable,RAM_Capacity,RAM_TYPE(DDR),Display_type,GPU_Brand,Operating_System,Processor_Tier,Processor_Speed(Ghz),Display_Tier,GPU_Tier,SSD(GB),HDD(GB)
0,150465.0,2,1,8,3,1,2,4,0.0,3.0,1,1,256,0
5,122465.0,0,1,8,3,0,0,4,1.0,3.0,1,1,512,0
1,185465.0,2,1,8,3,0,3,4,1.0,3.5,1,3,512,0
5,437465.0,2,0,16,6,0,3,4,2.0,3.5,1,3,1024,0
3,271649.0,0,1,16,3,0,0,4,2.0,2.0,2,1,512,0
5,303415.0,0,0,16,4,0,0,4,2.0,2.0,1,1,1024,0
7,363436.5,2,1,16,6,0,2,4,2.0,3.5,2,2,512,0
5,468965.0,2,1,16,3,0,3,4,2.0,2.0,1,4,512,0
0,182000.0,2,0,8,3,1,2,3,1.0,2.5,1,1,256,1024
0,402465.0,2,0,16,3,0,3,4,2.0,2.5,2,3,1024,0
4,415488.5,2,0,16,3,0,2,4,2.0,3.0,1,2,512,0
0,279965.0,2,1,16,3,0,3,4,1.0,2.0,2,3,512,0
5,294301.0,2,0,8,3,1,3,3,1.0,2.5,1,2,512,0
3,191065.0,2,1,8,3,0,2,4,1.0,2.5,1,1,512,0
5,267750.0,2,1,8,3,0,2,4,1.0,2.5,1,1,512,0
3,591465.0,2,0,16,5,0,3,4,2.0,4.5,1,3,512,0
0,485124.5,2,1,16,6,1,2,4,2.0,5.0,1,2,1024,0
0,514360.0,0,1,16,5,0,3,4,2.0,3.5,1,3,1024,0
5,101465.0,0,0,8,3,0,0,1,0.0,2.5,1,1,512,0
4,349650.0,0,0,16,3,0,0,4,2.0,2.0,1,1,1024,0
6,276465.0,2,0,16,3,0,2,4,3.0,5.5,1,2,1024,0
0,167930.0,2,1,8,3,0,2,4,1.0,1.5,1,2,512,0
0,507150.0,2,0,16,5,0,3,4,2.0,2.5,1,3,1024,0
5,349930.0,0,1,16,5,0,3,4,2.0,3.5,2,3,512,0
7,279965.0,2,0,8,6,0,2,4,1.0,2.5,1,2,256,0
4,342965.0,2,1,16,5,0,3,4,2.0,5.0,2,3,512,0
4,272965.0,2,1,8,3,0,2,4,1.0,3.5,1,2,512,0
7,759447.5,2,1,16,5,0,3,4,2.0,2.5,1,4,1024,0
3,558803.0,0,1,16,5,0,3,4,2.0,3.0,1,4,1024,0
0,489965.0,2,1,16,3,0,3,4,3.0,2.5,1,3,1024,0
0,1189965.0,2,1,32,5,0,3,4,3.0,2.0,2,1,1024,0
0,310625.0,0,1,16,5,0,3,4,2.0,4.5,1,3,1024,0
0,265272.0,2,1,16,3,1,2,4,1.0,2.0,1,2,512,0
4,198800.0,2,0,8,3,0,3,4,1.0,4.0,2,3,512,0
4,272296.5,2,0,8,3,0,2,4,1.0,4.0,1,2,512,0
0,139650.0,2,1,8,3,1,2,4,0.0,2.0,1,1,512,0
4,231980.0,2,1,16,3,0,2,4,1.0,4.0,1,2,512,0
3,741965.0,2,0,16,5,0,3,4,2.0,5.0,2,3,1024,0
0,283150.0,2,1,16,3,0,2,4,1.0,4.5,1,1,512,0
0,334141.5,2,1,16,6,1,2,4,1.0,1.5,1,2,512,0
7,605465.0,2,0,16,6,0,2,4,2.0,4.5,1,2,512,0
4,357749.0,0,0,16,3,0,0,4,2.0,4.0,1,1,512,0
5,267746.5,0,1,8,3,0,0,1,2.0,1.5,1,1,512,0
6,1014965.0,2,1,32,5,0,3,4,2.0,3.5,1,4,1024,0
0,454965.0,2,1,16,6,1,2,4,2.0,5.0,1,2,1024,0
4,594132.0,2,1,16,4,1,2,4,2.0,4.5,1,2,1024,0
0,586043.5,2,0,32,3,0,3,3,2.0,3.5,1,3,1024,0
5,130865.0,2,1,8,3,0,2,4,0.0,3.5,1,1,512,0
5,295172.5,2,1,8,3,0,2,3,1.0,4.0,1,1,512,0
5,220496.5,2,1,8,3,0,3,3,1.0,2.5,1,3,512,0
4,370650.0,0,1,8,5,0,3,4,2.0,4.5,2,3,512,0
4,629996.5,0,1,32,5,0,0,4,3.0,5.0,2,1,1024,0
5,204715.0,2,1,8,3,0,3,4,1.0,3.0,1,3,256,1024
3,524965.0,2,0,16,6,0,3,4,1.0,2.5,1,3,512,0
4,180215.0,2,0,8,3,0,2,4,1.0,2.5,1,2,0,1024
5,419965.0,2,1,16,3,0,3,4,2.0,2.5,1,3,512,0
6,269465.0,2,1,8,3,0,3,3,1.0,2.0,1,3,512,0
0,839912.5,2,0,32,6,1,3,4,2.0,2.5,1,3,1024,0
4,309750.0,0,1,8,3,0,3,4,2.0,4.0,1,3,512,0
6,598465.0,2,1,16,3,1,3,3,2.0,2.5,1,3,1024,0
3,628190.5,2,0,16,6,0,3,4,2.0,4.5,1,3,1024,0
0,727965.0,0,1,16,5,0,3,4,3.0,5.0,2,4,1024,0
3,185496.5,2,1,8,3,0,2,3,1.0,2.5,1,1,512,0
0,302676.5,2,1,8,3,1,3,3,1.0,2.5,1,3,512,0
5,524965.0,2,1,16,3,0,3,3,2.0,2.5,1,4,1024,0
5,594965.0,2,1,32,3,0,3,3,2.0,2.5,1,4,1024,0
0,117600.0,2,1,4,3,1,2,3,0.0,3.5,1,1,0,1024
6,178465.0,2,0,8,3,0,3,4,1.0,4.5,1,3,512,0
0,174965.0,0,0,8,3,0,3,4,1.0,3.5,1,3,512,0
0,157465.0,0,0,8,6,1,0,4,1.0,3.0,1,1,512,0
6,177450.0,2,0,16,3,0,3,4,1.0,4.0,1,3,512,0
7,129465.0,2,0,16,4,0,2,4,1.0,1.5,1,2,512,0
0,114096.5,2,0,8,3,0,2,4,0.0,1.0,1,1,256,0
7,87465.0,2,0,8,3,0,2,4,0.0,2.0,1,1,256,0
6,139965.0,2,0,8,3,0,2,4,1.0,1.0,1,2,512,0
4,215246.5,0,1,16,3,0,3,4,1.0,3.5,1,3,512,0
7,90965.0,2,0,8,3,0,2,4,0.0,2.0,1,1,512,0
4,205642.5,2,1,16,3,0,3,4,1.0,4.0,1,3,512,0
6,132300.0,2,0,8,3,0,2,4,1.0,3.5,1,2,512,0
7,101465.0,2,0,8,4,0,2,4,0.0,5.0,1,1,256,0
0,148750.0,2,0,8,3,0,2,4,1.0,1.0,1,1,512,0
3,146965.0,2,0,8,3,0,2,4,0.0,4.0,1,1,512,0
0,125965.0,0,0,8,3,0,0,4,1.0,2.0,1,2,512,0
0,157146.5,2,0,8,3,0,2,4,0.0,1.5,1,1,512,0
4,195965.0,0,0,8,3,0,3,4,1.0,3.5,1,3,512,0
5,127715.0,2,1,8,3,0,2,4,0.0,3.5,1,1,512,0
6,201250.0,2,0,16,3,0,3,4,1.0,4.0,1,3,256,1024
3,274715.0,2,0,16,5,0,3,4,1.0,4.5,1,3,1024,0
6,220465.0,2,0,16,3,0,3,4,2.0,3.0,1,3,256,1024
0,108465.0,2,1,8,3,0,2,4,0.0,1.0,1,1,512,0
5,241115.0,2,0,16,5,0,3,4,1.0,2.0,1,3,512,0
5,88165.0,0,1,8,5,0,0,4,0.0,3.5,1,1,512,0
0,265965.0,2,0,16,3,0,3,4,1.0,2.5,1,3,512,0
6,129465.0,2,0,16,3,0,2,4,0.0,1.0,1,1,512,0
4,171465.0,0,0,16,3,0,0,4,2.0,4.0,1,1,512,0
4,220465.0,0,1,16,3,0,3,4,2.0,3.0,1,3,512,0
6,125387.5,2,0,16,3,0,2,4,0.0,1.0,1,1,512,0
3,129465.0,2,1,8,3,0,2,4,0.0,1.5,1,1,256,0
5,185465.0,2,1,16,6,0,2,4,1.0,2.0,1,1,512,0
0,487865.0,0,0,16,3,0,3,3,3.0,3.0,1,3,1024,0
5,167650.0,0,0,8,3,0,0,4,1.0,2.0,1,1,512,0
6,290465.0,2,0,32,5,0,3,4,1.0,4.5,1,3,1024,0
0,384965.0,2,1,16,6,1,2,4,3.0,2.5,1,2,1024,0
0,160650.0,0,1,8,3,0,0,4,1.0,4.0,2,1,512,0
0,209965.0,2,0,16,3,0,2,4,1.0,3.5,1,2,512,0
5,135065.0,0,1,8,6,0,0,4,1.0,3.0,1,2,512,0
5,200725.0,2,1,16,6,0,2,4,1.0,2.0,1,1,512,0
5,223965.0,2,1,16,6,0,2,4,1.0,2.0,1,1,1024,0
4,255465.0,2,0,16,3,0,2,4,1.0,3.5,1,2,1024,0
6,276815.0,2,0,16,3,0,3,4,1.0,4.5,1,3,512,0
7,265965.0,2,0,16,6,0,2,4,3.0,3.5,1,2,512,0
5,125650.0,2,0,4,3,1,2,1,0.0,1.0,1,1,0,1024
6,241465.0,2,0,16,3,0,2,4,2.0,5.0,1,2,1024,0
0,143465.0,2,1,8,3,0,2,4,0.0,1.0,1,1,512,0
4,80496.5,2,1,8,3,0,2,1,0.0,2.0,1,1,256,0
4,146996.5,2,1,8,3,0,2,4,0.0,1.0,1,1,1024,0
5,150465.0,0,1,16,3,0,0,4,1.0,2.0,2,1,512,0
0,344715.0,2,0,16,5,0,3,4,1.0,4.5,2,3,1024,0
6,220465.0,2,0,16,3,0,3,4,2.0,4.5,1,3,512,1024
5,143465.0,2,1,8,5,0,2,4,0.0,1.0,2,1,512,0
4,363965.0,0,0,16,5,0,3,4,2.0,5.0,2,3,1024,0
0,190046.5,2,1,16,3,0,3,4,1.0,2.5,2,3,512,0
4,230965.0,2,0,16,3,0,2,4,2.0,3.0,1,2,512,0
5,167265.0,2,0,8,3,0,2,4,1.0,4.0,1,1,512,0
5,111615.0,2,0,8,3,0,2,1,0.0,3.5,1,1,512,0
6,202965.0,2,1,16,5,0,3,4,1.0,3.5,1,3,512,0
5,164465.0,2,0,8,3,0,2,4,1.0,3.5,1,1,512,0
4,318465.0,2,1,16,3,1,3,4,1.0,3.5,1,3,512,0
6,195965.0,2,0,16,3,0,3,4,1.0,4.0,1,3,256,1024
5,150465.0,0,1,16,3,0,0,4,1.0,2.0,1,1,512,0
6,402465.0,2,0,8,5,0,3,4,2.0,3.0,2,3,1024,0
5,269465.0,2,1,16,3,0,2,4,1.0,1.5,1,1,512,0
3,143430.0,2,1,8,3,0,2,4,1.0,4.5,1,1,512,0
0,552965.0,0,0,16,5,0,3,4,2.0,4.5,1,3,1024,0
5,451465.0,0,0,16,5,0,3,4,2.0,5.0,2,3,512,0
8,601965.0,2,1,32,6,1,2,4,2.0,5.0,1,2,1024,0
4,633496.5,2,0,16,5,0,3,4,2.0,5.0,2,4,1024,0
0,397498.5,0,1,16,6,0,3,4,3.0,5.0,1,3,512,0
6,311465.0,2,1,16,5,0,3,4,2.0,5.0,2,3,512,0
0,780465.0,2,1,32,5,0,3,4,3.0,5.0,1,4,1024,0
5,430465.0,2,1,16,5,0,3,4,2.0,3.5,1,3,1024,0
1,175458.5,2,0,8,1,1,2,3,1.0,1.5,1,1,512,0
4,171465.0,0,0,8,3,0,0,4,1.0,4.0,1,3,512,0
5,138600.0,2,1,8,3,0,2,4,0.0,3.5,1,1,256,0
3,425743.5,2,1,16,3,0,3,4,2.0,3.5,2,2,512,0
4,293296.5,2,0,16,3,0,2,4,2.0,5.0,1,2,512,0
0,570465.0,0,0,16,5,0,3,4,2.0,4.5,1,3,1024,0
5,286965.0,2,0,16,5,0,3,4,1.0,3.5,1,3,512,0
4,608965.0,2,1,16,5,0,3,4,2.0,5.5,2,4,1024,0
4,241465.0,2,0,16,3,0,2,4,1.0,3.5,1,1,512,0
0,213080.0,2,0,16,3,0,2,4,1.0,2.5,1,2,512,0
5,962465.0,2,1,32,5,0,3,4,3.0,4.0,2,1,1024,0
5,290465.0,2,0,16,3,0,2,4,2.0,1.5,1,2,512,0
3,271565.0,2,1,16,3,0,3,4,2.0,3.5,2,2,512,0
4,293965.0,2,1,16,3,0,2,4,1.0,1.5,1,2,512,0
0,185465.0,2,0,16,3,0,2,4,1.0,1.5,1,2,512,0
6,629965.0,2,0,16,3,1,3,3,2.0,2.0,2,4,512,1024
0,979965.0,2,1,32,5,0,3,4,3.0,2.0,2,1,1024,0
4,510965.0,2,0,16,4,1,2,4,2.0,5.0,1,2,1024,0
0,447965.0,0,1,16,5,0,0,4,3.0,5.0,2,4,1024,0
4,167996.5,2,0,8,3,0,2,4,1.0,2.5,1,2,512,0
6,699965.0,2,0,16,5,0,3,4,3.0,5.0,2,4,1024,0
6,559965.0,2,1,16,5,1,3,4,2.0,3.5,1,3,1024,0
0,332465.0,2,1,16,6,1,2,4,2.0,2.0,1,2,512,0
3,1359715.0,2,1,32,6,0,3,4,3.0,5.0,2,1,1024,0
0,474250.0,0,1,16,5,0,3,4,3.0,5.0,1,3,1024,0
4,297465.0,0,1,16,6,1,0,4,2.0,5.0,1,2,1024,0
0,539042.0,2,1,32,6,1,2,4,2.0,1.5,1,2,1024,0
5,104965.0,0,1,8,3,0,0,1,0.0,1.0,1,1,0,1024
5,531996.5,2,1,32,5,0,3,4,2.0,2.5,1,4,1024,0
5,176746.5,2,1,8,3,0,2,4,0.0,2.5,1,2,256,0
4,559996.5,0,1,16,5,0,3,4,2.0,4.5,2,3,1024,0
0,279457.5,0,0,16,3,0,3,4,2.0,3.0,1,3,512,0
0,608580.0,0,0,32,6,0,3,4,3.0,5.0,1,3,1024,0
0,559965.0,2,0,16,5,0,3,4,2.0,2.5,2,3,512,0
3,512015.0,2,0,16,4,0,2,4,1.0,4.0,1,2,512,0
4,248465.0,2,1,16,5,0,2,4,1.0,4.0,1,2,512,0
0,234384.5,0,1,16,3,1,3,3,2.0,3.0,2,3,256,1024
0,342965.0,0,1,16,3,1,3,3,3.0,3.0,1,3,1024,0
0,398965.0,0,1,8,3,1,3,3,1.0,3.0,1,3,1024,0
0,391965.0,2,0,16,6,1,2,4,2.0,1.5,1,2,1024,0
0,1126965.0,2,0,16,6,0,3,4,3.0,2.5,1,3,1024,0
4,360465.0,0,1,16,5,0,3,4,2.0,5.0,2,3,1024,0
0,227465.0,0,0,16,3,0,3,4,2.0,3.0,1,3,512,0
8,986965.0,2,0,32,6,1,3,4,3.0,5.0,2,4,1024,0
4,216996.5,2,0,16,3,0,2,4,1.0,4.5,1,2,512,0
8,430465.0,2,0,16,6,1,2,4,0.0,2.0,1,2,512,0
1,384965.0,0,1,16,5,0,3,4,2.0,3.5,2,3,1024,0
8,818965.0,2,0,16,6,1,3,4,2.0,3.5,2,3,1024,0
8,486465.0,2,0,16,6,1,2,4,0.0,2.0,1,2,1024,0
8,402465.0,2,1,16,6,1,2,4,0.0,1.5,1,2,512,0
6,402465.0,0,1,16,5,0,3,4,2.0,3.5,1,3,512,0
4,552965.0,2,1,16,6,0,2,4,2.0,5.0,2,2,1024,0
7,297465.0,2,0,32,6,0,2,4,3.0,2.5,1,2,1024,0
6,255465.0,2,1,16,5,0,2,4,2.0,5.0,1,2,512,0
6,570465.0,2,1,16,5,0,3,4,2.0,1.5,2,4,1024,0
5,304465.0,2,0,16,3,0,2,4,2.0,5.0,1,2,512,0
4,381608.5,2,1,16,3,0,3,4,2.0,5.0,1,3,1024,0
4,297465.0,2,1,16,3,0,3,4,1.0,4.5,1,3,1024,0
0,237996.5,2,1,16,3,0,2,4,2.0,2.5,2,2,512,0
6,188965.0,2,1,8,3,0,3,4,1.0,4.5,1,3,512,0
3,174965.0,2,1,8,3,0,2,4,1.0,4.5,1,1,512,0
3,201215.0,2,1,16,3,0,2,4,1.0,4.5,1,1,512,0
3,202965.0,2,1,16,3,0,2,4,1.0,4.0,1,2,512,0
5,223965.0,2,1,16,6,0,2,4,2.0,5.0,1,1,512,0
3,524965.0,2,0,16,5,0,3,4,2.0,3.5,2,3,512,0
0,202965.0,2,1,16,3,0,2,4,1.0,4.0,2,2,512,0
4,241465.0,2,1,8,5,0,2,4,1.0,4.0,1,1,512,0
5,174475.0,2,0,8,3,0,2,4,0.0,1.0,1,1,512,0
0,129465.0,2,1,8,3,0,2,4,0.0,1.0,1,1,512,0
0,199395.0,2,0,16,3,0,2,4,2.0,2.5,2,2,512,0
6,192465.0,2,1,16,3,0,2,4,2.0,1.0,1,2,512,0
5,278215.0,2,1,16,5,0,3,4,1.0,3.0,1,3,512,0
5,734965.0,2,1,16,6,0,2,4,2.0,5.0,1,2,1024,0
1,146965.0,0,0,16,3,0,0,4,2.0,3.5,1,1,512,0
4,556465.0,2,0,16,5,0,3,4,3.0,5.5,2,3,1024,0
5,87465.0,2,1,8,3,0,2,4,0.0,1.0,1,1,256,0
5,159215.0,2,1,8,3,0,2,3,1.0,2.5,1,1,512,0
5,115465.0,0,1,8,6,0,0,4,0.0,2.5,1,2,512,0
4,297850.0,2,1,16,3,0,2,4,2.0,3.5,1,2,512,0
6,150465.0,2,1,16,3,0,2,4,1.0,4.0,1,2,512,0
4,223650.0,2,1,8,3,0,2,4,1.0,4.0,1,2,512,0
5,107975.0,0,1,8,3,0,0,4,0.0,2.5,1,1,512,0
6,349965.0,2,0,16,5,0,2,4,2.0,1.5,1,2,1024,0
6,143465.0,2,0,8,3,0,2,4,0.0,1.0,1,2,512,0
6,454965.0,2,0,32,5,0,3,4,2.0,1.5,1,3,1024,0
0,350080.5,2,1,16,6,1,2,4,1.0,1.0,2,2,1024,0
6,472465.0,2,0,16,6,0,2,4,1.0,1.0,1,2,1024,0
5,230996.5,2,0,8,3,0,2,1,1.0,4.0,1,1,512,0
4,207854.5,0,1,16,6,0,0,4,1.0,4.0,1,1,512,0
5,1132215.0,2,1,32,5,0,3,4,3.0,2.0,2,1,1024,0
5,159215.0,2,1,8,3,0,2,1,1.0,2.5,1,1,512,0
5,237996.5,2,0,8,3,0,2,1,1.0,4.0,1,1,512,0
6,332465.0,2,0,16,3,0,2,4,1.0,4.5,1,2,1024,0
5,164496.5,2,0,8,3,0,2,1,0.0,4.0,1,1,512,0
6,542465.0,2,0,16,5,0,3,4,2.0,5.5,2,4,1024,0
5,124250.0,2,1,8,3,0,2,4,0.0,3.0,1,1,512,0
6,437465.0,2,0,16,5,0,3,4,2.0,5.5,2,3,1024,0
6,524965.0,2,0,16,5,0,3,4,2.0,5.0,2,3,1024,0
0,237965.0,2,0,16,3,0,2,4,2.0,2.5,2,2,512,0
5,244965.0,2,1,16,5,0,3,4,1.0,2.5,1,3,512,0
6,647465.0,2,0,32,5,0,3,4,3.0,1.0,2,4,1024,0
6,664965.0,2,0,16,5,0,3,4,2.0,5.0,1,3,1024,0
6,594965.0,2,0,32,5,0,3,4,2.0,5.0,2,4,1024,0
6,472465.0,2,0,16,5,0,3,4,2.0,5.5,2,3,1024,0
6,472465.0,2,1,16,5,0,3,4,2.0,5.0,1,4,1024,0
6,664965.0,2,0,32,5,0,3,4,3.0,5.0,2,4,1024,0
6,307965.0,2,1,16,3,0,3,4,2.0,4.5,1,3,512,0
6,1224965.0,2,0,32,5,0,3,4,3.0,5.5,2,1,1024,0
4,475965.0,2,0,16,5,0,3,4,2.0,5.0,2,3,1024,0
5,73465.0,2,1,4,3,0,2,4,0.0,1.0,1,1,256,0
4,151690.0,0,1,8,3,0,0,4,1.0,4.0,1,1,512,0
5,157465.0,2,1,16,3,0,2,4,1.0,2.5,1,1,512,0
1,699965.0,2,1,16,5,0,3,4,3.0,1.5,2,4,1024,0
7,297465.0,2,0,16,5,0,3,4,2.0,4.5,1,3,512,0
5,524965.0,2,0,32,6,1,3,4,3.0,5.5,2,3,1024,0
0,699965.0,2,1,32,6,1,2,4,2.0,1.5,1,2,1024,0
7,241465.0,2,0,16,5,0,3,4,1.0,4.0,1,3,512,0
7,335965.0,2,0,16,5,0,3,4,2.0,5.0,1,3,512,0
5,195965.0,2,1,8,3,0,2,4,0.0,3.0,1,1,256,0
1,297465.0,0,1,16,5,0,3,4,2.0,3.5,1,3,512,0
5,381465.0,2,1,32,6,1,2,4,3.0,3.5,1,2,1024,0
5,143465.0,0,1,16,3,0,0,4,2.0,2.0,1,1,512,0
4,193865.0,2,1,8,3,0,2,4,1.0,4.0,1,1,1024,0
5,314965.0,2,1,16,5,0,3,4,2.0,2.5,1,3,512,0
5,451465.0,0,1,16,6,1,3,4,2.0,3.5,2,3,1024,0
5,120715.0,0,1,8,3,0,0,4,0.0,2.5,1,1,512,0
5,201215.0,2,1,16,5,0,2,4,1.0,4.5,2,1,512,0
5,169715.0,0,1,16,3,0,0,4,2.0,2.0,1,1,512,0
0,489965.0,2,1,16,5,0,3,4,2.0,2.5,2,3,1024,0
4,169715.0,2,1,8,3,0,2,4,1.0,4.0,1,2,512,0
4,339465.0,0,0,16,6,0,0,4,2.0,5.0,1,1,512,0
5,222215.0,2,0,8,3,0,2,1,1.0,4.5,2,2,512,0
5,300965.0,2,0,16,6,1,2,4,1.0,3.5,1,2,1024,0
5,437465.0,2,1,16,6,1,3,4,2.0,3.5,2,3,1024,0
0,90965.0,2,0,8,3,0,2,4,0.0,3.5,1,1,256,0
5,192465.0,2,1,16,6,0,2,4,1.0,2.0,1,1,512,0
6,580965.0,2,1,16,5,0,3,4,2.0,5.5,2,4,1024,0
0,202965.0,2,0,8,3,0,2,4,0.0,1.0,1,1,512,0
3,214896.5,2,0,16,5,0,2,4,1.0,1.0,2,1,512,0
6,206465.0,2,0,16,3,0,2,4,1.0,4.0,1,2,512,0
6,342965.0,2,0,16,3,0,2,4,2.0,5.0,1,2,1024,0
6,402465.0,2,1,16,6,1,2,4,2.0,5.0,1,2,1024,0
6,307965.0,2,1,16,3,0,2,4,1.0,1.5,1,2,512,0
6,349965.0,2,1,16,6,1,2,4,1.0,4.0,1,2,1024,0
6,699965.0,2,0,32,5,0,3,4,2.0,5.0,2,3,1024,0
5,772800.0,2,0,32,5,0,3,4,3.0,4.0,2,4,1024,0
4,440965.0,2,0,16,6,0,3,4,2.0,5.0,1,3,512,0
6,781515.0,2,0,32,5,1,3,4,2.0,5.0,1,3,1024,0
6,419965.0,0,1,16,5,0,3,4,2.0,5.0,2,3,1024,0
6,367465.0,0,1,16,5,0,3,4,2.0,3.5,1,3,512,0
6,209965.0,2,1,16,3,0,2,4,1.0,4.0,1,2,512,0
6,384965.0,2,1,32,3,0,2,4,2.0,2.0,1,2,1024,0
5,122465.0,0,1,8,6,0,0,1,1.0,3.0,1,2,512,0
6,339465.0,2,0,16,5,0,3,4,1.0,4.0,1,3,1024,0
6,402465.0,2,0,16,5,0,3,4,2.0,5.0,1,3,1024,0
4,615996.5,2,0,16,6,1,3,4,2.0,5.0,1,3,1024,0
6,377965.0,2,0,16,5,0,3,4,2.0,5.0,1,3,1024,0
4,612496.5,2,0,16,6,1,3,4,2.0,5.0,1,3,1024,0
6,594965.0,2,1,32,6,0,3,4,2.0,5.0,2,3,1024,0
6,279965.0,2,1,16,3,0,2,4,3.0,5.0,1,2,1024,0
1,867965.0,2,1,32,5,0,3,4,3.0,1.5,2,1,1024,0
4,334705.0,0,1,16,5,0,3,4,2.0,5.0,2,3,1024,0
6,559965.0,2,1,32,6,0,3,4,2.0,5.0,1,3,1024,0
5,377965.0,2,0,32,6,1,2,4,2.0,3.5,1,2,1024,0
0,255465.0,0,0,16,3,1,3,4,1.0,4.0,1,3,1024,0
5,566965.0,2,1,16,5,0,3,4,2.0,2.5,1,4,1024,0
0,216965.0,0,0,8,3,0,3,4,1.0,3.5,1,3,512,0
3,419615.0,2,0,16,5,0,3,4,2.0,3.5,1,3,512,0
0,181965.0,2,1,8,3,0,2,4,1.0,1.5,1,2,512,0
1,454965.0,0,1,16,5,0,3,4,2.0,3.5,2,3,512,0
0,209965.0,0,0,16,3,0,3,4,1.0,3.5,1,3,512,0
6,874965.0,2,1,32,5,0,3,4,2.0,5.0,2,4,1024,0
0,210696.5,0,0,16,3,0,3,4,1.0,4.0,1,3,512,0
0,202965.0,0,0,16,3,0,3,4,1.0,3.5,1,3,512,0
5,160965.0,2,0,8,3,0,2,4,0.0,3.0,1,1,256,0
0,311500.0,2,1,16,3,0,3,4,2.0,2.5,2,3,512,0
0,276465.0,2,0,16,3,0,3,4,2.0,2.5,2,3,512,0
0,266350.0,2,0,16,3,1,3,4,1.0,2.5,1,3,512,0
0,234115.0,0,0,16,3,0,3,4,1.0,4.0,1,3,1024,0
0,227465.0,0,1,16,3,0,3,4,2.0,3.0,1,3,512,0
0,136465.0,0,0,8,6,0,0,4,1.0,3.0,1,1,512,0
1,367465.0,2,1,16,5,0,3,4,1.0,2.5,2,3,512,0
3,402496.5,2,1,16,3,0,2,3,2.0,3.0,1,1,512,0
0,227465.0,0,0,16,3,0,3,4,2.0,3.0,1,3,1024,0
0,300965.0,2,1,8,3,0,3,4,1.0,2.5,2,3,512,0
3,122465.0,0,0,8,6,0,0,4,0.0,4.0,1,1,512,0
5,213465.0,2,0,16,3,0,2,4,2.0,3.0,1,2,512,0
0,220325.0,0,0,16,3,1,0,4,2.0,2.0,1,1,512,0
0,377965.0,2,0,16,6,1,2,4,1.0,1.0,1,2,1024,0
7,521465.0,2,1,16,5,0,3,4,2.0,1.5,1,3,1024,0
0,206496.5,0,0,16,3,0,3,4,1.0,4.0,1,3,512,0
0,297465.0,2,0,16,5,1,3,4,1.0,2.5,1,3,512,0
0,205450.0,2,1,16,3,0,3,4,1.0,2.5,1,3,512,0
0,313250.0,2,1,16,3,0,3,4,2.0,2.5,2,3,512,0
5,167860.0,2,1,8,3,0,2,1,1.0,3.5,1,1,512,0
5,125265.0,0,0,8,3,0,0,4,1.0,2.0,1,1,512,0
6,414050.0,2,1,16,5,0,3,4,2.0,3.5,1,3,1024,0
5,382165.0,2,1,16,6,0,3,4,2.0,2.5,2,3,1024,0
1,118965.0,2,0,8,6,0,2,4,0.0,2.0,1,1,512,0
4,538965.0,2,0,32,4,1,2,4,2.0,5.0,1,2,1024,0
5,202996.5,2,0,8,3,0,2,4,1.0,1.5,1,1,512,0
5,431165.0,2,1,16,6,0,2,4,2.0,2.0,1,2,1024,0
4,199465.0,0,0,8,5,0,3,4,1.0,3.5,1,3,512,0
4,191096.5,2,0,8,3,0,2,1,1.0,4.0,1,2,512,0
4,195965.0,0,1,8,3,0,3,4,1.0,3.5,1,3,512,0
3,341215.0,2,0,16,6,0,2,4,2.0,3.5,1,2,512,0
5,125615.0,2,0,8,3,0,2,4,0.0,3.0,1,1,512,0
4,184796.5,2,0,8,3,0,2,1,1.0,4.0,1,2,512,0
0,209965.0,0,0,16,3,0,3,4,2.0,3.0,1,3,512,0
5,223996.5,2,0,8,3,0,2,1,1.0,2.5,1,2,512,0
5,241465.0,2,0,16,6,0,2,4,1.0,3.5,2,2,512,0
3,166950.0,2,0,8,3,0,2,4,0.0,3.5,1,1,512,0
4,516215.0,2,0,16,5,0,3,4,2.0,5.0,2,3,512,0
4,447965.0,2,0,16,5,0,3,4,1.0,4.5,2,3,512,0
0,136465.0,2,0,8,3,0,2,4,0.0,1.0,1,1,512,0
4,232715.0,2,1,16,3,0,3,4,1.0,2.0,1,3,512,0
3,185496.5,2,0,8,3,0,2,4,1.0,3.5,1,1,512,0
4,146996.5,2,1,8,3,0,2,1,0.0,4.0,1,1,512,0
5,788165.0,2,0,16,6,1,2,4,2.0,5.0,1,2,1024,0
0,150465.0,0,0,16,3,0,0,4,1.0,3.0,1,1,512,0
4,209996.5,0,0,16,3,0,3,4,1.0,4.0,1,3,512,0
0,262496.5,0,1,16,3,1,3,4,1.0,4.0,1,3,512,0
4,950250.0,2,0,32,5,0,3,4,3.0,5.0,2,4,1024,0
7,274046.5,0,0,16,4,0,0,4,1.0,3.5,2,1,512,0
7,314296.5,0,0,16,4,0,0,4,1.0,3.5,2,1,512,0
4,220080.0,2,0,8,3,0,3,4,1.0,4.0,2,3,512,0
0,265650.0,0,1,16,3,1,3,4,1.0,4.0,1,3,512,0
5,181965.0,2,0,16,3,0,2,4,1.0,3.5,1,2,512,0
0,223965.0,2,1,16,3,0,2,4,1.0,1.5,1,2,512,0
5,279930.0,2,0,16,6,0,2,4,2.0,4.0,2,2,512,0
